album,album_type,album_popularity,artists,disc_number,duration_ms,explicit,id,name,popularity,track_number,release_date,genres,stream_counts
Frère Jacques,single,61,['Adelmar Borrego'],1,100562,False,147gCksvDRmjG1pO51ZCcf,"Twinkle, Twinkle, Little Star",71,2,2020-01-31,[],322596425.0
The New Abnormal,album,71,['The Strokes'],1,309053,False,5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,76,1,2020-04-10,"['alternative rock', 'indie rock', 'garage rock']",568425350.0
THE END OF EVERYTHING,album,68,['Noah Cyrus'],1,156106,False,6J2LdBN97cDWn0MLxYh9HB,July,77,6,2020-05-15,[],1178422592.0
The Slow Rush,album,73,['Tame Impala'],1,237800,False,5hM5arv9KDbCHS0k9uqwjr,Borderline,78,3,2020-02-14,"['psychedelic pop', 'indie']",815559727.0
Krystal,album,63,['Matt Maltese'],1,79989,False,79rfskJwK9NLN3p5cdccth,Intolewd,66,6,2020-11-20,[],183954024.0
The Lo-Fis,album,74,['Steve Lacy'],1,90708,False,6M0EP76qW9TG4SNU0agu94,Uuuu,72,5,2020-12-04,[],226570348.0
Y Que Fue?,single,59,['Don Miguelo'],1,163759,False,5UcVIU1tsbN7ZsOSpR8AFD,Y Que Fue?,69,1,2020-07-29,['dembow'],84576302.0
Life Is Good (feat. Drake),single,59,"['Future', 'Drake']",1,237735,True,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),69,1,2020-01-10,"['rap', 'hip hop']",1303047375.0
all the things i never said,single,67,['Tate McRae'],1,175026,False,7l97ElWmIdVHWUaOeeU5ZC,that way,75,3,2020-01-24,[],515894227.0
BLAME IT ON BABY,album,63,"['DaBaby', 'Roddy Ricch']",1,181733,True,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),72,7,2020-04-17,['melodic rap'],1701400823.0
刻在我心底的名字 (Your Name Engraved Herein),single,46,['Crowd Lu'],1,320165,False,3OC84eKMxRJ4x0Hcwl9i4i,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,57,1,2020-08-25,"['taiwanese indie', 'c-pop', 'taiwanese pop', 'mandopop', 'chinese indie']",92762572.0
Freak Show,single,55,"['Punkinloveee', 'H3artcrush']",1,125361,True,2Rb6nYmuLEblpq4KIAjngL,Freak Show,65,1,2020-06-09,['hyperpop'],183937138.0
"CoComelon Kids Hits, Vol. 2",album,61,['CoComelon'],1,130496,False,3NEgsdTwk3tIjt6x4d2VzE,Rock-a-Bye Baby,59,9,2020-01-24,"[""children's music"", 'lullaby']",89504095.0
Whole Lotta Red,album,77,['Playboi Carti'],1,124093,True,4CzhtKifG867Lu5DNQVBSA,Vamp Anthem,69,12,2020-12-25,['rage rap'],343510342.0
songs,album,76,['Adrianne Lenker'],1,189464,False,6PBanBy8L1K2Ry4UN186XH,forwards beckon rebound,76,4,2020-10-23,[],81081721.0
songs,album,76,['Adrianne Lenker'],1,250198,False,11hEwcy9LMEvzAlOYAFhkK,"not a lot, just forever",75,9,2020-10-23,[],102550456.0
Laugh Now Cry Later (feat. Lil Durk),single,62,"['Drake', 'Lil Durk']",1,261492,True,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),72,1,2020-08-14,"['rap', 'drill', 'hip hop']",1025160813.0
Legends Never Die,album,78,['Juice WRLD'],1,194621,True,2U5WueTLIK5WJLD7mvDODv,Wishing Well,76,15,2020-07-10,"['emo rap', 'melodic rap']",999774835.0
盗作,album,57,['ヨルシカ'],1,241226,False,3FUqp10RhCmMjyyB9extmo,花に亡霊,59,14,2020-07-29,"['japanese indie', 'j-pop', 'j-rock', 'anime']",100064213.0
Legends Never Die,album,78,['Juice WRLD'],1,168684,True,21CkzgKCBCq5V4XKjiGSIj,Stay High,71,19,2020-07-10,"['emo rap', 'melodic rap']",365468124.0
Sweet Action,album,63,['Jack Harlow'],1,139741,True,1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,70,1,2020-03-13,[],872045927.0
Dark Lane Demo Tapes,album,74,"['Drake', 'Playboi Carti']",1,149077,True,6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),71,10,2020-05-01,"['rap', 'rage rap', 'hip hop']",351264055.0
songs,album,76,['Adrianne Lenker'],1,128700,False,1i8dJGpKO0xQiKGCVslJqB,half return,72,6,2020-10-23,[],75310946.0
Remember That Night?,single,58,['Sara Kays'],1,227186,False,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,69,1,2020-11-06,[],408442164.0
Virgo World,album,65,['Lil Tecca'],1,98413,True,2WxUIiq06XXPYWl9YcRJnD,Our Time,71,1,2020-09-18,"['rap', 'melodic rap']",387743506.0
Whole Lotta Red,album,77,['Playboi Carti'],1,193574,True,3cWmqvMwVQKDigWLSZ3w9h,Rockstar Made,65,1,2020-12-25,['rage rap'],168964014.0
间距,single,43,['en'],1,283969,False,4U0bL1ouvksMgvXU2aKq4O,间距,54,1,2020-11-10,"['chinese r&b', 'c-pop', 'mandopop']",39039316.0
Head & Heart (feat. MNEK),single,62,"['Joel Corry', 'MNEK']",1,166028,False,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),73,1,2020-07-03,['dance pop'],1280092053.0
Fallin',album,62,['StaySolidRocky'],1,147800,True,3IJYUaN3tx04S4TYyZHKoP,Party Girl,72,3,2020-07-15,[],822963218.0
strobo,album,53,['Vaundy'],1,224804,False,1pCcNaCodPssCc8Aq68gPS,Kaiju no Hanauta,54,4,2020-05-27,"['japanese indie', 'j-pop', 'j-rock']",254612025.0
The Thrill (feat. Empire of the Sun),single,64,"['Wiz Khalifa', 'Empire Of The Sun']",1,234333,True,56oGoEjA9eTZYgsttEFKY3,The Thrill,75,1,2020-11-11,['rap'],455276480.0
Afterglow,single,55,['Ed Sheeran'],1,185486,False,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,65,1,2020-12-21,['soft pop'],486606161.0
Leave It Beautiful,album,48,['Astrid S'],1,204989,False,4YwIOEhqg57IX2QasbetBi,It's Ok If You Forget Me,56,4,2020-10-16,['norwegian pop'],158897700.0
Dark Lane Demo Tapes,album,74,['Drake'],1,192931,True,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,71,7,2020-05-01,"['rap', 'hip hop']",350999016.0
Future Nostalgia,album,76,['Dua Lipa'],1,258004,False,4rPkN1FMzQyFNP9cLUGIIB,Love Again,70,8,2020-03-27,['pop'],736829003.0
Future Nostalgia,album,76,['Dua Lipa'],1,193829,False,3AzjcOeAmA57TIOr9zF1ZW,Physical,71,4,2020-03-27,['pop'],1064799570.0
528 Hz Meditation Music,album,71,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",1,135874,False,4sjYK1CGjM95Y72qIJJQ8t,528 Hz Dreamscape for Positive Transformation,64,9,2020-10-23,[],80143445.0
Golden Hour,album,67,"['Kygo', 'Whitney Houston']",1,228267,False,1kKYjjfNYxE0YYgLa7vgVY,Higher Love,74,10,2020-05-29,['tropical house'],1047072016.0
FRANCHISE (feat. Young Thug & M.I.A.),single,60,"['Travis Scott', 'Young Thug', 'M.I.A.']",1,202794,True,4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),70,1,2020-09-25,"['trap', 'rap', 'melodic rap']",313701283.0
Legends Never Die,album,78,"['Juice WRLD', 'Marshmello']",1,205484,True,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),73,12,2020-07-10,"['emo rap', 'melodic rap', 'edm']",1034855389.0
Heaven Or Hell,album,74,['Don Toliver'],1,167915,True,527k23H0A4Q0UJN3vGs0Da,After Party,71,4,2020-03-13,[],766290138.0
CEREMONY,album,60,['King Gnu'],1,276373,False,172fMG26G2OoEzzg0wn26r,白日,63,5,2020-01-15,"['j-pop', 'anime', 'j-rock']",215492836.0
Stop Staring At the Shadows,album,69,['$uicideboy$'],1,168489,True,30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",73,12,2020-02-14,"['horrorcore', 'dark trap', 'punk rap', 'cloud rap', 'emo rap', 'underground hip hop']",762567021.0
A N N I V E R S A R Y,album,68,['Bryson Tiller'],1,193702,False,5TXQCMKN6TgemTL3c4wRTn,Sorrows,73,6,2020-10-02,['r&b'],257811811.0
Fuck The World,album,72,['Brent Faiyaz'],1,223629,True,5PvVkf1Yuq3XyMqqjPiKPd,Been Away,73,3,2020-02-07,['r&b'],335149988.0
JANNABI's Small Pieces l,single,42,['JANNABI'],1,187000,False,4YaKlkNVJNbrIqN82EKFsQ,A thought on an autumn night,50,1,2020-11-06,"['k-ballad', 'k-rock']",14707045.0
folklore,album,82,['Taylor Swift'],1,220042,False,6MWoRt97mnSTXZhu3ggi9C,hoax,61,16,2020-07-24,[],211916798.0
The Slow Rush,album,73,['Tame Impala'],1,432560,False,0mO6oS60RST2sWmN2FKknP,One More Hour,69,12,2020-02-14,"['psychedelic pop', 'indie']",209245237.0
Punisher,album,69,['Phoebe Bridgers'],1,344692,False,0pJW1Xw3aY4Eh6k5iuBkfI,I Know The End,71,11,2020-06-18,[],195883324.0
NAN CHUN,single,41,['SE SO NEON'],1,229493,False,4TBHfv2isYco3fNKjQ8oSI,NAN CHUN,51,1,2020-05-10,"['japanese indie', 'k-rock']",19139112.0
Lil Boat 3.5,album,64,"['Lil Yachty', 'Future', 'Playboi Carti']",1,170858,True,5Ryu0SlsYjKh78RkJUONFr,Flex Up (feat. Future & Playboi Carti),71,2,2020-11-27,"['rap', 'rage rap']",166357050.0
strobo,album,53,['Vaundy'],1,258857,False,6IjINOLuPnJFOKBXt0XzC8,Tokyo Flash,53,3,2020-05-27,"['japanese indie', 'j-pop', 'j-rock']",93313397.0
Studying Abroad: Extended Stay,album,60,"['Masego', 'Don Toliver']",1,228453,False,0bkTdkWwGk3OGFX0afD3Wj,Mystery Lady,67,3,2020-11-13,[],246064584.0
The New Toronto 3,album,63,['Tory Lanez'],1,132023,True,4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,71,7,2020-04-10,[],462805451.0
Fuck The World,album,72,['Brent Faiyaz'],1,110128,True,2J6OF7CkpdQGSfm1wdclqn,Clouded,75,2,2020-02-07,['r&b'],668151254.0
Will I See You Again?,single,60,['Thee Sacred Souls'],1,240653,False,4R5GN0mBvb6jkRj3Zvyhkl,Will I See You Again?,71,1,2020-12-01,['retro soul'],81514823.0
DÁKITI,single,65,"['Bad Bunny', 'JHAYCO']",1,205090,True,47EiUVwUp4C9fGccaPuUCS,DÁKITI,75,1,2020-10-30,"['urbano latino', 'latin', 'reggaeton', 'trap latino']",2146353999.0
The Business,single,60,['Tiësto'],1,164000,False,6f3Slt0GbA2bPZlz0aIFXN,The Business,71,1,2020-09-16,"['big room', 'house', 'edm', 'dance', 'trance']",1270190158.0
Jalebi Baby,single,55,['Tesher'],1,189375,False,6GKGoi0FHzldk1ZRQoV1fv,Jalebi Baby,65,1,2020-11-13,[],182849619.0
Top Shotta,album,65,"['NLE Choppa', 'Roddy Ricch']",1,173288,True,1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),68,6,2020-08-07,['melodic rap'],616554380.0
Mela!,single,53,['Ryokuoushoku Shakai'],1,242066,False,6IO5nn84TKArsi3cjpIqaD,Mela!,63,1,2020-04-13,"['j-pop', 'anime', 'j-rock']",143199818.0
Selamat Ulang Tahun,album,71,['Nadin Amizah'],1,315960,False,630DpnzdfjdVqv2yLfPbAX,Bertaut,76,6,2020-05-28,"['indonesian pop', 'indonesian indie']",448771155.0
Suicidal (Remix) [feat. Juice WRLD],single,59,"['YNW Melly', 'Juice WRLD']",1,225857,True,4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,70,1,2020-03-13,"['emo rap', 'melodic rap']",453283043.0
交換餘生,single,47,['JJ Lin'],1,276338,False,4daA20tBusVX29bUWgd8Dw,交換餘生,57,1,2020-09-16,"['taiwanese pop', 'c-pop', 'mandopop']",25325149.0
if u could see me cryin' in my room,single,58,"['Arash Buana', 'raissa anggiani']",1,256867,False,13sOb9V6Y3uCnRxY9HIZqP,if u could see me cryin' in my room,69,1,2020-06-12,[],233768014.0
PARTYPACK,album,62,['PARTYNEXTDOOR'],1,174306,True,2SWbnWSe1onmbllRAU46uo,PERSIAN RUGS,68,1,2020-10-16,['r&b'],151620752.0
你想要的,single,41,['颜人中'],1,232758,False,5ulbeVPDoTA9AalmRHAUDt,你想要的,51,1,2020-03-28,"['chinese r&b', 'c-pop', 'mandopop']",4616391.0
The Ringmaster,album,60,['Bakermat'],1,180842,False,780be5fB7823aHG06mwTat,Baianá,70,4,2020-10-09,['tropical house'],523625569.0
STRAY SHEEP,album,64,['Kenshi Yonezu'],1,196386,False,3ILWwi1JNj3NGuuf6DzYxN,Flamingo,57,2,2020-08-05,"['j-pop', 'anime', 'j-rock']",57320826.0
Control,single,57,['Zoe Wees'],1,230880,False,50Td3qilgs8BLtv8mHyT1t,Control,68,1,2020-03-13,[],515465675.0
小時候的我們,album,49,['Eric Chou'],1,296987,False,0ztR7sCDXwCU5I8QJKemSU,我很快樂,54,10,2020-01-07,"['chinese r&b', 'taiwanese pop', 'c-pop', 'mandopop']",37110112.0
Whole Lotta Red,album,77,['Playboi Carti'],1,166234,True,08dz3ygXyFur6bL7Au8u8J,Over,68,20,2020-12-25,['rage rap'],124268140.0
Shoot For The Stars Aim For The Moon (Deluxe),album,66,"['Pop Smoke', 'A Boogie Wit da Hoodie']",1,190534,True,2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),69,30,2020-07-20,"['new york drill', 'melodic rap', 'drill', 'brooklyn drill']",615974130.0
STRAY SHEEP,album,64,['Kenshi Yonezu'],1,264533,False,6H0PLsSYMzDOqhLgyOlzIj,感電,64,3,2020-08-05,"['j-pop', 'anime', 'j-rock']",142617096.0
A Letter,single,46,['Firdhaus'],1,246000,False,6w7LuFlBLYoIuOsuzdYOJ9,阿拉斯加海湾,56,1,2020-11-20,"['chinese r&b', 'taiwanese pop', 'c-pop', 'mandopop']",26527194.0
Wake Me Up In Paris,single,55,"['Anthony Keyrouz', 'Paradigm']",1,136946,False,4dq7XLDmFHNwc1yqL339qT,Wake Me Up In Paris,65,1,2020-10-02,['slap house'],165572671.0
Shhh Baby Sleep Settling Tool,album,60,"['Dream Supplier', 'Baby Sleeps']",1,142221,False,3hS1SjSgquGR8Dj1Ypp88R,Shhh Baby Shusher Sleep - Soft Female Voice (Loopable),69,3,2020-04-22,[],86178352.0
WUNNA,album,66,"['Gunna', 'Young Thug']",1,197760,True,3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),67,5,2020-05-22,"['trap', 'rap', 'melodic rap']",417573369.0
‎Good Night Good Dream,single,39,['Nerd Connection'],1,265983,False,3s761CQaziQ0GEN1yUkIsG,‎Good Night Good Dream,50,1,2020-03-23,"['k-ballad', 'k-rock']",11134966.0
You're Still The One,single,59,['Teddy Swims'],1,196413,False,4guQztGKAETkvuTekNeqBe,You're Still The One,69,1,2020-07-17,[],97151081.0
Legends Never Die,album,78,['Juice WRLD'],1,181661,True,4K06PO78fW4mnBVenxGNob,Conversations,71,2,2020-07-10,"['emo rap', 'melodic rap']",458803147.0
THE GOAT,album,72,['Polo G'],1,132832,True,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,73,3,2020-05-15,[],1002213417.0
Pegasus,album,62,"['Trippie Redd', 'PARTYNEXTDOOR']",1,283285,False,66w7lK0t98OPgvYjXp39IP,Excitement,70,6,2020-10-30,"['r&b', 'melodic rap']",290595935.0
Meet The Woo 2,album,68,['Pop Smoke'],1,135746,True,57BGVV6wcyhbn3hsjlqEZB,Element,69,7,2020-02-07,"['new york drill', 'drill', 'brooklyn drill']",570803118.0
POST HUMAN: SURVIVAL HORROR,album,67,"['Bring Me The Horizon', 'BABYMETAL']",1,220041,True,7CAbF0By0Fpnbiu6Xn5ZF7,Kingslayer (feat. BABYMETAL),70,6,2020-10-30,"['metalcore', 'j-rock', 'rock', 'screamo', 'post-hardcore', 'metal', 'emo']",258734216.0
"Deixa Eu Te Fazer Feliz, Vol. 02",album,55,['Marcelo & Rayane'],1,202843,False,2Fs0aeYIBO2YRFA6z5oec9,Pense,65,4,2020-08-24,['forró'],3049754.0
Slightly Tipsy (She is My Type♡ X SANDEUL),single,38,['Sandeul'],1,227986,False,1xWVYPdaLm909DbFmuPGOR,Slightly Tipsy (She is My Type♡ X SANDEUL),48,1,2020-07-20,['k-ballad'],14207339.0
Meet The Woo 2,album,68,['Pop Smoke'],1,127546,True,792HwhrdO3ErRKL5yRe4Ge,Invincible,70,1,2020-02-07,"['new york drill', 'drill', 'brooklyn drill']",601867268.0
Riot,single,60,['XXXTENTACION'],1,78680,True,4aOOExMBUyxKnEYb39SrTg,Riot,71,1,2020-06-01,['emo rap'],397440509.0
Sentimental,album,72,['Juicy Luicy'],1,234204,False,1ZPVEo8RfmrEz8YAD5n6rW,Lantas,76,6,2020-11-06,"['indonesian pop', 'indonesian indie']",424081377.0
THE GOAT,album,72,"['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It']",1,165726,True,4PklAHGXT5ityno3IA8SKd,Go Stupid,70,5,2020-05-15,[],466789644.0
TAKE TIME,album,72,['GIVĒON'],1,172907,False,4rHIfYRQw6ittRQXAlurk0,Favorite Mistake,61,4,2020-03-27,['r&b'],138383770.0
The New Abnormal,album,71,['The Strokes'],1,351786,True,1BLOVHYYlH4JUHQGcpt75R,Ode To The Mets,65,9,2020-04-10,"['alternative rock', 'indie rock', 'garage rock']",112055838.0
Eternal Atake,album,68,['Lil Uzi Vert'],1,213884,True,6vxU64pcIuQ38O015Zy4qj,Homecoming,69,6,2020-03-06,['melodic rap'],202244687.0
MOONCHILD,album,53,['NIKI'],2,256001,True,530l1XggFTVKZIM3khE10r,Lose,62,3,2020-09-10,[],147201554.0
For Broken Ears,album,67,['Tems'],1,196204,False,2QdSb68BzZGMgCbsrFmSLc,Higher,69,5,2020-09-25,"['afrobeats', 'afrobeat', 'alté', 'afropop']",180943857.0
One of One,album,58,"['Starley', 'Ryan Riback']",1,222040,False,0BZ5YlY2xnwfUmyGdiOMje,Call on Me - Ryan Riback Remix,68,2,2020-09-25,['melbourne bounce'],935414853.0
Airplane Sleep,single,59,['Fabricants of Noise'],1,149630,False,53PHCS3cgaXm3JCIlAw6z8,Airplane Sleep Pt.1,69,1,2020-12-31,[],135587361.0
I Just Couldn't Save You Tonight (Story of Kale - Original Motion Picture Soundtrack),single,50,"['Ardhito Pramono', 'Aurélie']",1,219600,False,5AkV53fo1u01mi8r22JNeF,I Just Couldn't Save You Tonight - Story of Kale - Original Motion Picture Soundtrack,60,1,2020-11-01,['indonesian indie'],135379440.0
TAKE TIME,album,72,['GIVĒON'],1,205663,False,2Hd7uGbl8PX0IxyX59VFOg,The Beach,63,1,2020-03-27,['r&b'],113241566.0
Long Story Short,album,61,['VOILÀ'],1,163436,False,2bFGGsScXp2Tu10jKMCKO6,Figure You Out,71,3,2020-05-22,[],165625437.0
The New Abnormal,album,71,['The Strokes'],1,222093,False,2t0wwvR15fc3K1ey8OiOaN,Selfless,66,2,2020-04-10,"['alternative rock', 'indie rock', 'garage rock']",166980558.0
Circles,album,71,['Mac Miller'],1,209440,True,2hwOoMtWPtTSSn6WHV7Vp5,Blue World,71,3,2020-01-17,[],394873732.0
Good & Plenty,single,52,"['Alex Isley', 'Masego', 'Jack Dine']",1,204705,False,1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,63,1,2020-07-17,"['alternative r&b', 'neo soul']",67689348.0
ドライフラワー,single,49,['Yuuri'],1,285586,False,7dH0dpi751EoguDDg3xx6J,ドライフラワー,59,1,2020-10-25,['j-pop'],295424514.0
4K,single,61,"['El Alfa', 'Darell', 'Noriel']",1,201500,False,1BIXs6CdkPRLytuqoXs6XN,4K,71,1,2020-03-12,"['dembow', 'urbano latino', 'reggaeton', 'trap', 'latin', 'trap latino']",307223016.0
Corta Venas,album,68,"['Eslabon Armado', 'DannyLux']",1,275194,False,3NqBxTOMCJ3zW9CIP51td4,Jugaste y Sufrí,72,9,2020-12-18,"['corridos tumbados', 'corrido', 'electro corridos', 'sierreño', 'sad sierreño', 'corridos bélicos', 'música mexicana']",550635230.0
不刪,single,41,['井朧'],1,264969,False,6V2ycd5EqUqAl9r6NHqjNN,不刪,51,1,2020-10-08,"['gufeng', 'c-pop', 'mandopop']",27299864.0
運氣來得若有似無,album,51,['告五人'],1,270760,False,19fp9nI0tq0lcBl7XoCHAb,唯一 (三立/台視戲劇《戀愛是科學》插曲),55,5,2020-12-31,"['taiwanese indie', 'c-pop', 'taiwanese pop', 'mandopop', 'chinese indie', 'chinese rock']",39466494.0
Voilà,single,54,['Barbara Pravi'],1,176815,False,1uAOCTevGnyKIDbgZdOCnE,Voilà,64,1,2020-11-06,"['chanson', 'french pop']",163035186.0
My Turn (Deluxe),album,67,"['Lil Baby', '42 Dugg']",1,181929,True,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),69,26,2020-05-01,[],459083106.0
STRAY SHEEP,album,64,['Kenshi Yonezu'],1,265333,False,0iniTNHwqBiP4UDE1dgUpD,馬と鹿,57,6,2020-08-05,"['j-pop', 'anime', 'j-rock']",62902094.0
GONE,single,32,"['Leellamarz', 'TOIL', 'Paloalto']",1,224526,False,2fzucOTof4pxCDG6u8iiGY,GONE,42,1,2020-03-23,"['k-rap', 'k-ballad']",5496607.0
天外来物,album,45,['Joker Xue'],1,257212,False,4evIzA3tOUSwIH1TVOri8c,天外来物,53,1,2020-12-31,"['taiwanese pop', 'c-pop', 'mandopop']",25864960.0
Made In Lagos,album,64,"['Wizkid', 'Tems']",1,248040,False,5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),68,11,2020-10-29,"['afrobeats', 'afroswing', 'azonto', 'afrobeat', 'alté', 'dancehall', 'afropop']",282486452.0
Blizzard Of Ozz (40th Anniversary Expanded Edition),album,65,['Ozzy Osbourne'],1,293183,False,7ACxUo21jtTHzy7ZEV56vU,Crazy Train,74,2,2020-09-18,"['heavy metal', 'glam metal', 'metal', 'hard rock']",751490235.0
melt bitter,single,47,['satomoka'],1,309840,False,6uSe3ACORUIVrAyiP84RZi,melt bitter,57,1,2020-01-22,"['japanese indie', 'j-r&b', 'j-pop', 'city pop']",47518905.0
不在,single,39,['颜人中'],1,220898,False,5jvk5UfmXVHHjwNezUeqZ5,不在,49,1,2020-11-14,"['chinese r&b', 'c-pop', 'mandopop']",8225622.0
Sunny Mornings,album,52,['Peder B. Helland'],1,635464,False,38640CoyYmrZIjHQBytjFp,Early in the Morning,50,5,2020-02-19,[],10979975.0
PAPI JUANCHO,album,70,['Maluma'],1,199112,False,1yoMvmasuxZfqHEipJhRbp,Hawái,78,3,2020-08-21,"['urbano latino', 'latin', 'reggaeton']",1453626893.0
A N N I V E R S A R Y,album,68,['Bryson Tiller'],1,190144,False,2SSyJ6hTS0JeHTg63wVDZ7,Next To You,66,10,2020-10-02,['r&b'],102419329.0
My Turn,album,70,['Lil Baby'],1,205760,True,5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,68,13,2020-02-28,[],498153309.0
Welcome to O'Block,album,72,"['King Von', 'Prince Dre', 'Lil Durk']",1,151000,True,0rk2IHFiHFnO7t0jvAeHW9,Back Again (feat. Lil Durk),67,7,2020-10-30,['drill'],109243331.0
High Off Life,album,68,['Future'],1,236818,True,0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,68,13,2020-05-15,['rap'],155720432.0
My Turn (Deluxe),album,67,['Lil Baby'],1,144651,True,5m0yZ33oOy0yYBtdTXuxQe,Low Down,69,23,2020-05-01,[],292151012.0
"He's next to you, instead of me",single,33,"['TOIL', 'Kid Wine']",1,172350,False,25U5ea5BGlFK5318WduEzI,"He's next to you, instead of me",43,1,2020-10-30,"['k-rap', 'k-ballad']",6161776.0
CEREMONY,album,60,['King Gnu'],1,260893,False,5vsM9UppL2iTgOfenMB6Gz,飛行艇,58,7,2020-01-15,"['j-pop', 'anime', 'j-rock']",82700135.0
Rainy day,single,36,"['PATEKO', 'ASH ISLAND', 'Skinny Brown']",1,218250,False,4LxFRsy3TZjqAtAgIsjkez,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",47,1,2020-07-19,"['k-ballad', 'k-rap']",8856028.0
Lil Boat 3,album,63,"['Lil Yachty', 'Future', 'Mike WiLL Made-It']",1,178900,True,1sxGIhaxY8eF52e1TlShSP,Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),70,5,2020-05-29,['rap'],140941752.0
Like A Film : 4 Songs,single,37,['GIRIBOY'],1,242999,False,6MPAgclYe1F9LSYXxOuoBC,Let's Not Love Each Other,45,4,2020-10-04,['k-rap'],5739913.0
Shoot For The Stars Aim For The Moon,album,74,"['Pop Smoke', '50 Cent', 'Roddy Ricch']",1,201600,True,1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),66,10,2020-07-03,"['new york drill', 'melodic rap', 'east coast hip hop', 'drill', 'brooklyn drill']",591102742.0
MARCELINE,single,52,['Lil God Dan'],1,155054,False,17zEBtrjKKa2hwk9CxWIkX,MARCELINE,62,1,2020-12-15,[],139943180.0
Epidemic (Deluxe),album,58,"['Money Man', 'Lil Baby']",1,182857,True,0xUvi7wldroBzaZCengPa5,24 (feat. Lil Baby),65,13,2020-08-21,[],422079622.0
Ikaw Lang,single,63,['NOBITA'],1,263500,False,16iRlyUMJVPqz62DlomMre,Ikaw Lang,73,1,2020-06-12,"['p-pop', 'pinoy indie', 'opm', 'harana', 'kundiman']",334472263.0
Baby Sleep Music,album,75,['Lullaby Time'],1,123534,False,1eksfAXWPUmvYRtdMv2gSI,Gymnopédie,63,3,2020-06-19,['lullaby'],58248529.0
For Broken Ears,album,67,['Tems'],1,247578,False,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,70,3,2020-09-25,"['afrobeats', 'afrobeat', 'alté', 'afropop']",204777858.0
Fuck The World,album,72,['Brent Faiyaz'],1,180303,True,0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),70,7,2020-02-07,['r&b'],293223110.0
A N N I V E R S A R Y,album,68,"['Bryson Tiller', 'Drake']",1,198821,False,4SCnCPOUOUXUmCX2uHb3r7,Outta Time (feat. Drake),62,8,2020-10-02,"['rap', 'r&b', 'hip hop']",170101182.0
Somebody's Watching Me,single,56,"['Chico Rose', '71 Digits']",1,176640,False,3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,66,1,2020-04-17,['slap house'],176196265.0
Sentimental,album,72,['Juicy Luicy'],1,278667,False,4GHzE0rDsSkbj6V6UXZTLc,Terlalu Tinggi,66,11,2020-11-06,"['indonesian pop', 'indonesian indie']",70735479.0
Duality,album,61,['Duke Dumont'],1,206320,False,4b93D55xv3YCH5mT4p6HPn,Ocean Drive,70,6,2020-04-17,['house'],692897425.0
Nangangamba,single,53,['Zack Tabudlo'],1,210354,False,1dcNEEtODRVZEevQ20Cgmy,Nangangamba,63,1,2020-08-07,"['p-pop', 'pinoy indie', 'kundiman', 'opm', 'harana', 'pinoy r&b']",161287661.0
Shoot For The Stars Aim For The Moon,album,74,['Pop Smoke'],1,164579,True,25zlnOAzbVoOzIeXSvQFf1,Got It On Me,68,17,2020-07-03,"['new york drill', 'drill', 'brooklyn drill']",543034851.0
Dark Side Of The Moon,single,54,['suisside'],1,168572,True,33iv4ikGd0KboI6xNPL80i,Dark Side Of The Moon,65,1,2020-11-30,[],87373128.0
